***************************************************************************
MODEL NAME = MAT_v2_7
report produced by REPORT_RADIATIVE_MODEL procedure at 22:14 Fri 5 Jun 2020
***************************************************************************
-------------------------------------------------------------------------------------------------------------------------
Model Name = MAT_v2_7                                                                                                     
-------------------------------------------------------------------------------------------------------------------------
FACE | SUBMODEL | NODE | CRIT | PRIMITIVE NAME             | FACE LABEL        | TYPE |  INFRA-RED/SOLAR    | FACE AREA  
     |          |      |      |                            |                   |      | EPSI RHOD RHOS TAU  |            
     |          |      |      |                            |                   |      | ALPH RHOD RHOS TAU  |            
-------------------------------------------------------------------------------------------------------------------------
339  |          | 265  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
340  |          | 266  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
341  |          | 267  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
342  |          | 268  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
343  |          | 269  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
344  |          | 270  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
345  |          | 271  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
346  |          | 272  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
347  |          | 273  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
348  |          | 274  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
349  |          | 275  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
350  |          | 276  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
351  |          | 277  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
352  |          | 278  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
353  |          | 279  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
354  |          | 280  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
355  |          | 281  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
356  |          | 282  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
357  |          | 283  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
358  |          | 284  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
359  |          | 285  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
360  |          | 286  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
361  |          | 287  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
362  |          | 288  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
363  |          | 289  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
364  |          | 290  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
365  |          | 291  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
366  |          | 292  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
367  |          | 293  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
368  |          | 294  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
369  |          | 295  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
370  |          | 296  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
371  |          | 297  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
373  |          | 298  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
375  |          | 299  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
377  |          | 300  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
379  |          | 301  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 1.3500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
381  |          | 302  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 1.3500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
383  |          | 303  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 1.3500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
385  |          | 304  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 1.3500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
387  |          | 305  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 1.3500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
389  |          | 306  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 1.3500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
391  |          | 307  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 1.3500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
393  |          | 308  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 1.3500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
395  |          | 309  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
397  |          | 310  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
399  |          | 311  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
401  |          | 312  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
403  |          | 313  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
405  |          | 314  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
407  |          | 315  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
409  |          | 316  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
411  |          | 317  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.2500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
413  |          | 318  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.2500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
415  |          | 319  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.2500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
417  |          | 320  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.2500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
419  |          | 321  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.2500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
421  |          | 322  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.2500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
423  |          | 323  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.2500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
425  |          | 324  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.2500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
427  |          | 325  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
429  |          | 326  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
431  |          | 327  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
433  |          | 328  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
435  |          | 329  | N    | Zminus                     | SP_Zminus_lwr     | RECT | .040 .960 .000 .000 | 5.5527E-004
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
436  |          | 330  | N    | Zminus                     | SP_Zminus_upr     | RECT | .850 .150 .000 .000 | 5.5527E-004
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
437  |          | 331  | N    | Zminus                     | SP_Zminus_lwr     | RECT | .040 .960 .000 .000 | 1.4961E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
438  |          | 332  | N    | Zminus                     | SP_Zminus_upr     | RECT | .850 .150 .000 .000 | 1.4961E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
439  |          | 333  | N    | Zminus                     | SP_Zminus_lwr     | RECT | .040 .960 .000 .000 | 1.4961E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
440  |          | 334  | N    | Zminus                     | SP_Zminus_upr     | RECT | .850 .150 .000 .000 | 1.4961E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
441  |          | 335  | N    | Zminus                     | SP_Zminus_lwr     | RECT | .040 .960 .000 .000 | 1.3300E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
442  |          | 336  | N    | Zminus                     | SP_Zminus_upr     | RECT | .850 .150 .000 .000 | 1.3300E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
443  |          | 337  | N    | Thruster_Yminus            | Propulsion_top    | RECT | .890 .110 .000 .000 | 2.1000E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
444  |          | 338  | N    | Thruster_Yminus            | Propulsion_bot    | RECT | .890 .110 .000 .000 | 2.1000E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
445  |          | 339  | N    | Thruster_Xminus            | Propulsion_top    | RECT | .890 .110 .000 .000 | 2.1000E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
446  |          | 340  | N    | Thruster_Xminus            | Propulsion_bot    | RECT | .890 .110 .000 .000 | 2.1000E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
447  |          | 341  | N    | Thruster_Xplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 2.1000E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
448  |          | 342  | N    | Thruster_Xplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 2.1000E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
449  |          | 343  | N    | Thruster_Yplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 2.1000E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
450  |          | 344  | N    | Thruster_Yplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 2.1000E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
451  |          | 345  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
452  |          | 346  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
453  |          | 347  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
454  |          | 348  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
455  |          | 349  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
456  |          | 350  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
457  |          | 351  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
458  |          | 352  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
459  |          | 353  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
460  |          | 354  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
461  |          | 355  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
462  |          | 356  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
463  |          | 357  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
464  |          | 358  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
465  |          | 359  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
466  |          | 360  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
467  |          | 361  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
468  |          | 362  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
469  |          | 363  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
470  |          | 364  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
471  |          | 365  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
472  |          | 366  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
473  |          | 367  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
474  |          | 368  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
475  |          | 369  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
476  |          | 370  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
477  |          | 371  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
478  |          | 372  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
479  |          | 373  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
480  |          | 374  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
481  |          | 375  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
482  |          | 376  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
483  |          | 377  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
484  |          | 378  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
485  |          | 379  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
486  |          | 380  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
487  |          | 381  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
488  |          | 382  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
489  |          | 383  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
490  |          | 384  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
491  |          | 385  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
492  |          | 386  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
493  |          | 387  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
494  |          | 388  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
495  |          | 389  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
496  |          | 390  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
497  |          | 391  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
498  |          | 392  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
499  |          | 393  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 1.4023E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
500  |          | 394  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 1.4023E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
501  |          | 395  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 1.4023E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
502  |          | 396  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 1.4023E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
503  |          | 397  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
504  |          | 398  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
505  |          | 399  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
506  |          | 400  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
507  |          | 401  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
508  |          | 402  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
509  |          | 403  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
510  |          | 404  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
511  |          | 405  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
512  |          | 406  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
513  |          | 407  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
514  |          | 408  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
515  |          | 409  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
516  |          | 410  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
517  |          | 411  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
518  |          | 412  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
519  |          | 413  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
520  |          | 414  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
521  |          | 415  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
522  |          | 416  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
523  |          | 417  | N    | SidePanel_Yminus           | SP_Yminus_upr     | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
524  |          | 418  | N    | SidePanel_Yminus           | SP_Yminus_lwr     | RECT | .040 .960 .000 .000 | 2.0000E-003
