***************************************************************************
MODEL NAME = MAT_v2_8
report produced by REPORT_RADIATIVE_MODEL procedure at 19:24 Sun 7 Jun 2020
***************************************************************************
-------------------------------------------------------------------------------------------------------------------------
Model Name = MAT_v2_8                                                                                                     
-------------------------------------------------------------------------------------------------------------------------
FACE | SUBMODEL | NODE | CRIT | PRIMITIVE NAME             | FACE LABEL        | TYPE |  INFRA-RED/SOLAR    | FACE AREA  
     |          |      |      |                            |                   |      | EPSI RHOD RHOS TAU  |            
     |          |      |      |                            |                   |      | ALPH RHOD RHOS TAU  |            
-------------------------------------------------------------------------------------------------------------------------
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
336  |          | 180  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
337  |          | 181  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
338  |          | 181  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
339  |          | 182  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
340  |          | 182  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
341  |          | 183  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
342  |          | 183  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
343  |          | 184  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
344  |          | 184  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
345  |          | 185  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
346  |          | 185  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
347  |          | 186  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
348  |          | 186  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
349  |          | 187  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
350  |          | 187  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
351  |          | 188  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
352  |          | 188  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
353  |          | 189  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
354  |          | 189  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
355  |          | 190  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
356  |          | 190  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
357  |          | 191  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
358  |          | 191  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
359  |          | 192  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
360  |          | 192  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
361  |          | 193  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
362  |          | 193  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
363  |          | 194  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
364  |          | 194  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
365  |          | 195  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
366  |          | 195  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
367  |          | 196  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
368  |          | 196  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
369  |          | 197  | N    | DP_Xplus_2                 | SolarArray        | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .635 .365 .000 .000 |            
370  |          | 197  | N    | DP_Xplus_2                 | Reflectarray      | RECT | .890 .110 .000 .000 | 1.7600E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
371  |          | 198  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
373  |          | 199  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
375  |          | 200  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
377  |          | 201  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
379  |          | 202  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 1.3500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
381  |          | 203  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 1.3500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
383  |          | 204  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 1.3500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
385  |          | 205  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 1.3500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
387  |          | 206  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 1.3500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
389  |          | 207  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 1.3500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
391  |          | 208  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 1.3500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
393  |          | 209  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 1.3500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
395  |          | 210  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
397  |          | 211  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
399  |          | 212  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
401  |          | 213  | N    | TRx                        |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
403  |          | 214  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
405  |          | 215  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
407  |          | 216  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
409  |          | 217  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
411  |          | 218  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.2500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
413  |          | 219  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.2500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
415  |          | 220  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.2500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
417  |          | 221  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.2500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
419  |          | 222  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.2500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
421  |          | 223  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.2500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
423  |          | 224  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.2500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
425  |          | 225  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.2500E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
427  |          | 226  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
429  |          | 227  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
431  |          | 228  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
433  |          | 229  | N    | AOCS                       |                   | BOX  | .040 .960 .000 .000 | 2.0250E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
435  |          | 230  | N    | Zminus                     | SP_Zminus_lwr     | RECT | .040 .960 .000 .000 | 5.5527E-004
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
436  |          | 230  | N    | Zminus                     | SP_Zminus_upr     | RECT | .850 .150 .000 .000 | 5.5527E-004
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
437  |          | 231  | N    | Zminus                     | SP_Zminus_lwr     | RECT | .040 .960 .000 .000 | 1.4961E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
438  |          | 231  | N    | Zminus                     | SP_Zminus_upr     | RECT | .850 .150 .000 .000 | 1.4961E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
439  |          | 232  | N    | Zminus                     | SP_Zminus_lwr     | RECT | .040 .960 .000 .000 | 1.4961E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
440  |          | 232  | N    | Zminus                     | SP_Zminus_upr     | RECT | .850 .150 .000 .000 | 1.4961E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
441  |          | 233  | N    | Zminus                     | SP_Zminus_lwr     | RECT | .040 .960 .000 .000 | 1.3300E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
442  |          | 233  | N    | Zminus                     | SP_Zminus_upr     | RECT | .850 .150 .000 .000 | 1.3300E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
443  |          | 234  | N    | Thruster_Yminus            | Propulsion_top    | RECT | .890 .110 .000 .000 | 2.1000E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
444  |          | 234  | N    | Thruster_Yminus            | Propulsion_bot    | RECT | .890 .110 .000 .000 | 2.1000E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
445  |          | 235  | N    | Thruster_Xminus            | Propulsion_top    | RECT | .890 .110 .000 .000 | 2.1000E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
446  |          | 235  | N    | Thruster_Xminus            | Propulsion_bot    | RECT | .890 .110 .000 .000 | 2.1000E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
447  |          | 236  | N    | Thruster_Xplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 2.1000E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
448  |          | 236  | N    | Thruster_Xplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 2.1000E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
449  |          | 237  | N    | Thruster_Yplus             | Propulsion_top    | RECT | .890 .110 .000 .000 | 2.1000E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
450  |          | 237  | N    | Thruster_Yplus             | Propulsion_bot    | RECT | .890 .110 .000 .000 | 2.1000E-003
     |          |      |      |                            |                   |      | .720 .280 .000 .000 |            
451  |          | 238  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
452  |          | 238  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
453  |          | 239  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
454  |          | 239  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
455  |          | 240  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
456  |          | 240  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
457  |          | 241  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
458  |          | 241  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
459  |          | 242  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
460  |          | 242  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
461  |          | 243  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
462  |          | 243  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
463  |          | 244  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
464  |          | 244  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
465  |          | 245  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
466  |          | 245  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
467  |          | 246  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
468  |          | 246  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
469  |          | 247  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
470  |          | 247  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
471  |          | 248  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
472  |          | 248  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
473  |          | 249  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
474  |          | 249  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
475  |          | 250  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
476  |          | 250  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
477  |          | 251  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
478  |          | 251  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
479  |          | 252  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
480  |          | 252  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
481  |          | 253  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
482  |          | 253  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
483  |          | 254  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
484  |          | 254  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
485  |          | 255  | N    | SidePanel_Yplus            | SP_Yplus_lwr      | RECT | .040 .960 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
486  |          | 255  | N    | SidePanel_Yplus            | SP_Yplus_upr      | RECT | .850 .150 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
487  |          | 256  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
488  |          | 256  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
489  |          | 257  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
490  |          | 257  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
491  |          | 258  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
492  |          | 258  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
493  |          | 259  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
494  |          | 259  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
495  |          | 260  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
496  |          | 260  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
497  |          | 261  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
498  |          | 261  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
499  |          | 262  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 1.4023E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
500  |          | 262  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 1.4023E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
501  |          | 263  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 1.4023E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
502  |          | 263  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 1.4023E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
503  |          | 264  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
504  |          | 264  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
505  |          | 265  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
506  |          | 265  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
507  |          | 266  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
508  |          | 266  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
509  |          | 267  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
510  |          | 267  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
511  |          | 268  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
512  |          | 268  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
513  |          | 269  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
514  |          | 269  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 2.0000E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
515  |          | 270  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
516  |          | 270  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
517  |          | 271  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
518  |          | 271  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 1.9492E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
519  |          | 272  | N    | SidePanel_Xplus            | SP_Xplus_upr      | RECT | .850 .150 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .100 .900 .000 .000 |            
520  |          | 272  | N    | SidePanel_Xplus            | SP_Xplus_lwr      | RECT | .040 .960 .000 .000 | 1.8477E-003
     |          |      |      |                            |                   |      | .260 .740 .000 .000 |            
