****************************************************************************
MODEL NAME = RU_v5_1
report produced by REPORT_RADIATIVE_MODEL procedure at 13:33 Sat 30 May 2020
****************************************************************************
-------------------------------------------------------------------------------------------------------------------
Model Name = RU_v5_1                                                                                                
-------------------------------------------------------------------------------------------------------------------
FACE | SUBMODEL | NODE | CRIT | PRIMITIVE NAME | FACE LABEL              | TYPE |  INFRA-RED/SOLAR    | FACE AREA  
     |          |      |      |                |                         |      | EPSI RHOD RHOS TAU  |            
     |          |      |      |                |                         |      | ALPH RHOD RHOS TAU  |            
-------------------------------------------------------------------------------------------------------------------
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
151  |          | 108  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
152  |          | 108  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
153  |          | 109  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7537E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
154  |          | 109  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7537E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
155  |          | 110  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7537E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
156  |          | 110  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7537E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
157  |          | 111  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7537E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
158  |          | 111  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7537E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
159  |          | 112  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
160  |          | 112  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
161  |          | 113  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
162  |          | 113  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
163  |          | 114  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
164  |          | 114  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
165  |          | 115  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
166  |          | 115  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
167  |          | 116  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
168  |          | 116  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
169  |          | 117  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
170  |          | 117  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
171  |          | 118  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
172  |          | 118  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
173  |          | 119  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
174  |          | 119  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
175  |          | 120  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
176  |          | 120  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
177  |          | 121  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
178  |          | 121  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
179  |          | 122  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
180  |          | 122  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
181  |          | 123  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
182  |          | 123  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
183  |          | 124  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
184  |          | 124  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
185  |          | 125  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
186  |          | 125  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
187  |          | 126  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
188  |          | 126  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
189  |          | 127  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
190  |          | 127  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
191  |          | 128  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
192  |          | 128  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
193  |          | 129  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
194  |          | 129  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
195  |          | 130  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
196  |          | 130  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
197  |          | 131  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
198  |          | 131  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
199  |          | 132  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
200  |          | 132  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
201  |          | 133  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
202  |          | 133  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
203  |          | 134  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
204  |          | 134  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
205  |          | 135  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
206  |          | 135  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
207  |          | 136  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
208  |          | 136  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
209  |          | 137  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0590E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
210  |          | 137  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0590E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
211  |          | 138  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 1.5448E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
212  |          | 138  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 1.5448E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
213  |          | 139  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 1.5448E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
214  |          | 139  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 1.5448E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
215  |          | 140  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0590E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
216  |          | 140  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0590E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
217  |          | 141  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0613E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
218  |          | 141  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0613E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
219  |          | 142  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 1.6413E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
220  |          | 142  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 1.6413E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
221  |          | 143  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 1.6413E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
222  |          | 143  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 1.6413E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
223  |          | 144  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0613E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
224  |          | 144  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0613E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
225  |          | 145  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
226  |          | 145  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
227  |          | 146  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
228  |          | 146  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
229  |          | 147  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
230  |          | 147  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
231  |          | 148  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
232  |          | 148  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
233  |          | 149  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
234  |          | 149  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
235  |          | 150  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
236  |          | 150  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
237  |          | 151  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
238  |          | 151  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
239  |          | 152  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
240  |          | 152  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
241  |          | 153  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
242  |          | 153  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
243  |          | 154  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
244  |          | 154  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
245  |          | 155  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
246  |          | 155  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
247  |          | 156  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
248  |          | 156  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
249  |          | 157  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
250  |          | 157  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
251  |          | 158  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
252  |          | 158  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
253  |          | 159  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
254  |          | 159  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
255  |          | 160  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
256  |          | 160  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
257  |          | 161  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
258  |          | 161  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
259  |          | 162  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
260  |          | 162  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
261  |          | 163  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
262  |          | 163  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
263  |          | 164  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
264  |          | 164  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.0666E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
265  |          | 165  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
266  |          | 165  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
267  |          | 166  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
268  |          | 166  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
269  |          | 167  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
270  |          | 167  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
271  |          | 168  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
272  |          | 168  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
273  |          | 169  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
274  |          | 169  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
275  |          | 170  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
276  |          | 170  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
277  |          | 171  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
278  |          | 171  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
279  |          | 172  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
280  |          | 172  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
281  |          | 173  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
282  |          | 173  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
283  |          | 174  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
284  |          | 174  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
285  |          | 175  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
286  |          | 175  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
287  |          | 176  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
288  |          | 176  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
289  |          | 177  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
290  |          | 177  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
291  |          | 178  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
292  |          | 178  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
293  |          | 179  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
294  |          | 179  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
295  |          | 180  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
296  |          | 180  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 4.1194E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
297  |          | 181  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
298  |          | 181  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
299  |          | 182  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 2.8162E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
300  |          | 182  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 2.8162E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
301  |          | 183  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 2.8162E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
302  |          | 183  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 2.8162E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
303  |          | 184  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
304  |          | 184  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
305  |          | 185  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7537E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
306  |          | 185  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7537E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
307  |          | 186  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 2.7104E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
308  |          | 186  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 2.7104E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
309  |          | 187  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 2.7104E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
310  |          | 187  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 2.7104E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
311  |          | 188  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
312  |          | 188  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
313  |          | 189  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7537E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
314  |          | 189  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7537E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
315  |          | 190  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 2.9070E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
316  |          | 190  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 2.9070E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
317  |          | 191  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 2.9070E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
318  |          | 191  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 2.9070E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
319  |          | 192  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .500 .500 .000 .000 |            
320  |          | 192  | N    | Box            | Box:inner               | BOX  | .020 .980 .000 .000 | 3.7538E-004
     |          |      |      |                |                         |      | .190 .810 .000 .000 |            
321  |          | 193  | N    | Box            | Box:outer               | BOX  | .106 .894 .000 .000 | 3.7538E-004
